sample,csi_mean,csi_std,csi_energy,zero_fraction
223,29.09878060221672,27.36449622489035,1595.5546861779821,0.1484375
224,29.260090935975313,26.678998149234086,1567.9218638283805,0.1484375
225,29.774782612919807,27.232387659633766,1628.1406172912048,0.1484375
226,29.615559294819832,27.597071028311085,1638.6796816866365,0.1484375
227,29.122211191803217,26.700274047423825,1561.007818907523,0.1484375
228,29.711354970932007,27.11767295550513,1618.1328007304605,0.1484375
229,29.39461811259389,27.74189407336094,1633.6562607628116,0.1484375
230,29.26843335106969,26.97856875388445,1584.4843628340786,0.1484375
231,29.711445402354002,27.65036166545803,1647.3124881276935,0.1484375
232,30.177159298211336,27.641030180170798,1674.6874927307358,0.1484375
233,29.397557735443115,26.697568210917215,1576.976549185289,0.1484375
234,29.443823002278805,27.43270789166516,1619.4921752589503,0.1484375
235,29.651086177676916,28.025110857163543,1664.593750072329,0.1484375
236,29.452728983014822,27.64644327105547,1631.7890700866096,0.1484375
237,29.499693289399147,27.23613715089816,1612.0390710711558,0.1484375
238,29.572776149958372,27.8980727927486,1652.8515547650466,0.1484375
239,29.39812297001481,27.726065815012504,1632.9843597385175,0.1484375
240,30.009970173239708,27.35050534922809,1648.648452656891,0.1484375
241,29.594250101596117,27.07369673497238,1608.8046939730757,0.1484375
242,29.670506324619055,27.835259634393015,1655.1406244733287,0.1484375
243,29.091199833899736,27.43199949922312,1598.8125043012656,0.1484375
244,29.565307173877954,26.759381445324077,1590.1718836221137,0.1484375
245,29.67106180638075,27.85276474366882,1656.1484125842273,0.1484375
246,29.72040507569909,27.194507901766343,1622.8437378828721,0.1484375
247,29.033668007701635,27.1605329800461,1580.648429741609,0.1484375
248,29.9862076677382,27.57771716810435,1659.7031344966786,0.1484375
249,29.063163328915834,26.46719138964137,1545.1796827391443,0.1484375
250,29.44413995742798,27.73316703786475,1636.0859317827146,0.1484375
251,29.220896862447262,27.253127277464525,1596.5937598474611,0.1484375
252,29.706656586378813,27.04233679953884,1613.7734251207362,0.1484375
253,29.469436425715685,27.73559523250445,1637.710926150622,0.1484375
254,29.33010682463646,27.10761807562753,1595.0781240786746,0.1484375
255,29.417210292071104,27.163042343787037,1603.2031307383018,0.1484375
256,29.263024292886257,27.7455586945857,1626.1406180407512,0.1484375
257,29.87951758503914,27.55483835861467,1652.0546880840457,0.1484375
258,29.73709075525403,27.228388343076343,1625.6796983475904,0.1484375
259,29.508124589920044,26.86244389204789,1592.320308667665,0.1484375
260,29.57493756338954,27.10632310625589,1609.4296842191313,0.1484375
261,29.87987719848752,27.090227835369546,1626.6875055689252,0.1484375
262,29.628410644829273,27.663029547361738,1643.0859210768413,0.1484375
263,29.4848857447505,26.935413654499236,1594.874996119975,0.1484375
264,29.06263305991888,27.49850995195225,1600.8046899531068,0.1484375
265,29.87081065773964,27.170043197666626,1630.4765767136025,0.1484375
266,29.001539938151836,26.517619111129097,1544.273442107135,0.1484375
267,5.1511016227304935,6.529780010521907,69.17187491350819,0.59375
268,29.171930357813835,27.4245845992858,1603.1093612445243,0.1484375
269,29.5783035941422,27.836557522045247,1649.7499781853792,0.1484375
270,29.99173227325082,27.892299165557898,1677.4843574913361,0.1484375
271,29.756826858967543,27.485507742306147,1640.9218805669434,0.1484375
272,29.872300546616316,27.318955963429786,1638.6796948791894,0.1484375
273,28.989896677434444,27.4984363549187,1596.578111333839,0.1484375
274,30.327362846583128,28.57721666489165,1736.406249540472,0.1484375
275,29.85153306275606,27.391605006565314,1641.4140510325124,0.1484375
276,29.079711221158504,27.435351731016596,1598.3281293105674,0.1484375
277,29.606694873422384,28.127747547157117,1667.7265634045384,0.1484375
278,30.00498903915286,27.407041824664446,1651.4453088185894,0.1484375
279,29.33326816931367,26.5983732471143,1567.9140808856762,0.1484375
280,30.024771314114332,28.071570859274487,1689.4999829721314,0.1484375
281,29.341881163418293,27.388254894594798,1611.0624963794573,0.1484375
282,29.301162742078304,27.555846508155813,1617.8828148188009,0.1484375
283,29.973808031529188,27.842058189738232,1673.6093721517336,0.1484375
284,5.061989676207304,6.43486673495418,67.03124937864919,0.59375
285,29.61893242970109,28.02119880601489,1662.4687408014092,0.1484375
286,29.605624984949827,27.94510379362097,1657.4218567857347,0.1484375
287,29.359974842518568,26.939596675345328,1587.7499917836003,0.1484375
